WindSpeed_t+1,WindSpeed_t+2,WindSpeed_t+3,WindSpeed_t+4,WindSpeed_t+5,WindSpeed_t+6,WindSpeed_t+7,WindSpeed_t+8,WindSpeed_t+9,WindSpeed_t+10,WindSpeed_t+11,WindSpeed_t+12
1.7214286,1.4214286,1.7785714,1.5500002,1.5500002,1.5733335,1.9333333,3.1285717,3.5857146,2.3,3.7857144,3.1499999
1.4214286,1.7785714,1.5500002,1.5500002,1.5733335,1.9333333,3.1285717,3.5857146,2.3,3.7857144,3.1499999,1.5266665
1.7785714,1.5500002,1.5500002,1.5733335,1.9333333,3.1285717,3.5857146,2.3,3.7857144,3.1499999,1.5266665,3.5000002
1.5500002,1.5500002,1.5733335,1.9333333,3.1285717,3.5857146,2.3,3.7857144,3.1499999,1.5266665,3.5000002,2.8785713
1.5500002,1.5733335,1.9333333,3.1285717,3.5857146,2.3,3.7857144,3.1499999,1.5266665,3.5000002,2.8785713,3.1000001
1.5733335,1.9333333,3.1285717,3.5857146,2.3,3.7857144,3.1499999,1.5266665,3.5000002,2.8785713,3.1000001,3.2785714
1.9333333,3.1285717,3.5857146,2.3,3.7857144,3.1499999,1.5266665,3.5000002,2.8785713,3.1000001,3.2785714,3.5714285
3.1285717,3.5857146,2.3,3.7857144,3.1499999,1.5266665,3.5000002,2.8785713,3.1000001,3.2785714,3.5714285,2.3
3.5857146,2.3,3.7857144,3.1499999,1.5266665,3.5000002,2.8785713,3.1000001,3.2785714,3.5714285,2.3,2.3733335
2.3,3.7857144,3.1499999,1.5266665,3.5000002,2.8785713,3.1000001,3.2785714,3.5714285,2.3,2.3733335,4.971429
3.7857144,3.1499999,1.5266665,3.5000002,2.8785713,3.1000001,3.2785714,3.5714285,2.3,2.3733335,4.971429,5.1142855
3.1499999,1.5266665,3.5000002,2.8785713,3.1000001,3.2785714,3.5714285,2.3,2.3733335,4.971429,5.1142855,2.635714
1.5266665,3.5000002,2.8785713,3.1000001,3.2785714,3.5714285,2.3,2.3733335,4.971429,5.1142855,2.635714,1.7642857
3.5000002,2.8785713,3.1000001,3.2785714,3.5714285,2.3,2.3733335,4.971429,5.1142855,2.635714,1.7642857,1.8571428
2.8785713,3.1000001,3.2785714,3.5714285,2.3,2.3733335,4.971429,5.1142855,2.635714,1.7642857,1.8571428,1.9266666
3.1000001,3.2785714,3.5714285,2.3,2.3733335,4.971429,5.1142855,2.635714,1.7642857,1.8571428,1.9266666,3.6333334
3.2785714,3.5714285,2.3,2.3733335,4.971429,5.1142855,2.635714,1.7642857,1.8571428,1.9266666,3.6333334,5.2571425
3.5714285,2.3,2.3733335,4.971429,5.1142855,2.635714,1.7642857,1.8571428,1.9266666,3.6333334,5.2571425,0.84285724
2.3,2.3733335,4.971429,5.1142855,2.635714,1.7642857,1.8571428,1.9266666,3.6333334,5.2571425,0.84285724,3.4857142
2.3733335,4.971429,5.1142855,2.635714,1.7642857,1.8571428,1.9266666,3.6333334,5.2571425,0.84285724,3.4857142,2.8071434
4.971429,5.1142855,2.635714,1.7642857,1.8571428,1.9266666,3.6333334,5.2571425,0.84285724,3.4857142,2.8071434,3.4285715
5.1142855,2.635714,1.7642857,1.8571428,1.9266666,3.6333334,5.2571425,0.84285724,3.4857142,2.8071434,3.4285715,2.62
2.635714,1.7642857,1.8571428,1.9266666,3.6333334,5.2571425,0.84285724,3.4857142,2.8071434,3.4285715,2.62,3.013333
1.7642857,1.8571428,1.9266666,3.6333334,5.2571425,0.84285724,3.4857142,2.8071434,3.4285715,2.62,3.013333,3.2285714
1.8571428,1.9266666,3.6333334,5.2571425,0.84285724,3.4857142,2.8071434,3.4285715,2.62,3.013333,3.2285714,3.4999998
1.9266666,3.6333334,5.2571425,0.84285724,3.4857142,2.8071434,3.4285715,2.62,3.013333,3.2285714,3.4999998,3.292857
3.6333334,5.2571425,0.84285724,3.4857142,2.8071434,3.4285715,2.62,3.013333,3.2285714,3.4999998,3.292857,3.9714284
5.2571425,0.84285724,3.4857142,2.8071434,3.4285715,2.62,3.013333,3.2285714,3.4999998,3.292857,3.9714284,2.1214287
0.84285724,3.4857142,2.8071434,3.4285715,2.62,3.013333,3.2285714,3.4999998,3.292857,3.9714284,2.1214287,2.16
3.4857142,2.8071434,3.4285715,2.62,3.013333,3.2285714,3.4999998,3.292857,3.9714284,2.1214287,2.16,1.7533334
2.8071434,3.4285715,2.62,3.013333,3.2285714,3.4999998,3.292857,3.9714284,2.1214287,2.16,1.7533334,1.45
3.4285715,2.62,3.013333,3.2285714,3.4999998,3.292857,3.9714284,2.1214287,2.16,1.7533334,1.45,3.3071427
2.62,3.013333,3.2285714,3.4999998,3.292857,3.9714284,2.1214287,2.16,1.7533334,1.45,3.3071427,1.8571427
3.013333,3.2285714,3.4999998,3.292857,3.9714284,2.1214287,2.16,1.7533334,1.45,3.3071427,1.8571427,2.8357143
3.2285714,3.4999998,3.292857,3.9714284,2.1214287,2.16,1.7533334,1.45,3.3071427,1.8571427,2.8357143,1.7714285
3.4999998,3.292857,3.9714284,2.1214287,2.16,1.7533334,1.45,3.3071427,1.8571427,2.8357143,1.7714285,2.2733335
3.292857,3.9714284,2.1214287,2.16,1.7533334,1.45,3.3071427,1.8571427,2.8357143,1.7714285,2.2733335,2.986667
3.9714284,2.1214287,2.16,1.7533334,1.45,3.3071427,1.8571427,2.8357143,1.7714285,2.2733335,2.986667,1.9642857
2.1214287,2.16,1.7533334,1.45,3.3071427,1.8571427,2.8357143,1.7714285,2.2733335,2.986667,1.9642857,3.2714286
2.16,1.7533334,1.45,3.3071427,1.8571427,2.8357143,1.7714285,2.2733335,2.986667,1.9642857,3.2714286,1.7142857
1.7533334,1.45,3.3071427,1.8571427,2.8357143,1.7714285,2.2733335,2.986667,1.9642857,3.2714286,1.7142857,2.0571427
1.45,3.3071427,1.8571427,2.8357143,1.7714285,2.2733335,2.986667,1.9642857,3.2714286,1.7142857,2.0571427,1.1285714
3.3071427,1.8571427,2.8357143,1.7714285,2.2733335,2.986667,1.9642857,3.2714286,1.7142857,2.0571427,1.1285714,0.6333333
1.8571427,2.8357143,1.7714285,2.2733335,2.986667,1.9642857,3.2714286,1.7142857,2.0571427,1.1285714,0.6333333,0.81333333
2.8357143,1.7714285,2.2733335,2.986667,1.9642857,3.2714286,1.7142857,2.0571427,1.1285714,0.6333333,0.81333333,1.5785713
1.7714285,2.2733335,2.986667,1.9642857,3.2714286,1.7142857,2.0571427,1.1285714,0.6333333,0.81333333,1.5785713,1.6357142
2.2733335,2.986667,1.9642857,3.2714286,1.7142857,2.0571427,1.1285714,0.6333333,0.81333333,1.5785713,1.6357142,1.6285714
2.986667,1.9642857,3.2714286,1.7142857,2.0571427,1.1285714,0.6333333,0.81333333,1.5785713,1.6357142,1.6285714,0.87142855
1.9642857,3.2714286,1.7142857,2.0571427,1.1285714,0.6333333,0.81333333,1.5785713,1.6357142,1.6285714,0.87142855,1.9571428
3.2714286,1.7142857,2.0571427,1.1285714,0.6333333,0.81333333,1.5785713,1.6357142,1.6285714,0.87142855,1.9571428,3.6866667
1.7142857,2.0571427,1.1285714,0.6333333,0.81333333,1.5785713,1.6357142,1.6285714,0.87142855,1.9571428,3.6866667,3.02
2.0571427,1.1285714,0.6333333,0.81333333,1.5785713,1.6357142,1.6285714,0.87142855,1.9571428,3.6866667,3.02,1.4285715
1.1285714,0.6333333,0.81333333,1.5785713,1.6357142,1.6285714,0.87142855,1.9571428,3.6866667,3.02,1.4285715,1.2571428
0.6333333,0.81333333,1.5785713,1.6357142,1.6285714,0.87142855,1.9571428,3.6866667,3.02,1.4285715,1.2571428,1.557143
0.81333333,1.5785713,1.6357142,1.6285714,0.87142855,1.9571428,3.6866667,3.02,1.4285715,1.2571428,1.557143,1.8214287
1.5785713,1.6357142,1.6285714,0.87142855,1.9571428,3.6866667,3.02,1.4285715,1.2571428,1.557143,1.8214287,2.5571427
1.6357142,1.6285714,0.87142855,1.9571428,3.6866667,3.02,1.4285715,1.2571428,1.557143,1.8214287,2.5571427,2.2533336
1.6285714,0.87142855,1.9571428,3.6866667,3.02,1.4285715,1.2571428,1.557143,1.8214287,2.5571427,2.2533336,1.806667
0.87142855,1.9571428,3.6866667,3.02,1.4285715,1.2571428,1.557143,1.8214287,2.5571427,2.2533336,1.806667,2.0357144
1.9571428,3.6866667,3.02,1.4285715,1.2571428,1.557143,1.8214287,2.5571427,2.2533336,1.806667,2.0357144,1.4285715
3.6866667,3.02,1.4285715,1.2571428,1.557143,1.8214287,2.5571427,2.2533336,1.806667,2.0357144,1.4285715,1.3857143
3.02,1.4285715,1.2571428,1.557143,1.8214287,2.5571427,2.2533336,1.806667,2.0357144,1.4285715,1.3857143,1.4285713
1.4285715,1.2571428,1.557143,1.8214287,2.5571427,2.2533336,1.806667,2.0357144,1.4285715,1.3857143,1.4285713,2.6571429
1.2571428,1.557143,1.8214287,2.5571427,2.2533336,1.806667,2.0357144,1.4285715,1.3857143,1.4285713,2.6571429,4.133333
1.557143,1.8214287,2.5571427,2.2533336,1.806667,2.0357144,1.4285715,1.3857143,1.4285713,2.6571429,4.133333,4.7428575
1.8214287,2.5571427,2.2533336,1.806667,2.0357144,1.4285715,1.3857143,1.4285713,2.6571429,4.133333,4.7428575,4.6071434
2.5571427,2.2533336,1.806667,2.0357144,1.4285715,1.3857143,1.4285713,2.6571429,4.133333,4.7428575,4.6071434,4.0857143
2.2533336,1.806667,2.0357144,1.4285715,1.3857143,1.4285713,2.6571429,4.133333,4.7428575,4.6071434,4.0857143,3.2857144
1.806667,2.0357144,1.4285715,1.3857143,1.4285713,2.6571429,4.133333,4.7428575,4.6071434,4.0857143,3.2857144,1.7285715
2.0357144,1.4285715,1.3857143,1.4285713,2.6571429,4.133333,4.7428575,4.6071434,4.0857143,3.2857144,1.7285715,1.8933333
1.4285715,1.3857143,1.4285713,2.6571429,4.133333,4.7428575,4.6071434,4.0857143,3.2857144,1.7285715,1.8933333,1.3466667
1.3857143,1.4285713,2.6571429,4.133333,4.7428575,4.6071434,4.0857143,3.2857144,1.7285715,1.8933333,1.3466667,1.3642858
1.4285713,2.6571429,4.133333,4.7428575,4.6071434,4.0857143,3.2857144,1.7285715,1.8933333,1.3466667,1.3642858,0.9499999
2.6571429,4.133333,4.7428575,4.6071434,4.0857143,3.2857144,1.7285715,1.8933333,1.3466667,1.3642858,0.9499999,0.5
4.133333,4.7428575,4.6071434,4.0857143,3.2857144,1.7285715,1.8933333,1.3466667,1.3642858,0.9499999,0.5,0.7428571
4.7428575,4.6071434,4.0857143,3.2857144,1.7285715,1.8933333,1.3466667,1.3642858,0.9499999,0.5,0.7428571,1.2642858
4.6071434,4.0857143,3.2857144,1.7285715,1.8933333,1.3466667,1.3642858,0.9499999,0.5,0.7428571,1.2642858,0.83333325
4.0857143,3.2857144,1.7285715,1.8933333,1.3466667,1.3642858,0.9499999,0.5,0.7428571,1.2642858,0.83333325,0.9466666
3.2857144,1.7285715,1.8933333,1.3466667,1.3642858,0.9499999,0.5,0.7428571,1.2642858,0.83333325,0.9466666,1.7642858
1.7285715,1.8933333,1.3466667,1.3642858,0.9499999,0.5,0.7428571,1.2642858,0.83333325,0.9466666,1.7642858,2.757143
1.8933333,1.3466667,1.3642858,0.9499999,0.5,0.7428571,1.2642858,0.83333325,0.9466666,1.7642858,2.757143,2.6714287
1.3466667,1.3642858,0.9499999,0.5,0.7428571,1.2642858,0.83333325,0.9466666,1.7642858,2.757143,2.6714287,1.9071428
1.3642858,0.9499999,0.5,0.7428571,1.2642858,0.83333325,0.9466666,1.7642858,2.757143,2.6714287,1.9071428,2.0857143
0.9499999,0.5,0.7428571,1.2642858,0.83333325,0.9466666,1.7642858,2.757143,2.6714287,1.9071428,2.0857143,1.9399999
0.5,0.7428571,1.2642858,0.83333325,0.9466666,1.7642858,2.757143,2.6714287,1.9071428,2.0857143,1.9399999,1.7133334
0.7428571,1.2642858,0.83333325,0.9466666,1.7642858,2.757143,2.6714287,1.9071428,2.0857143,1.9399999,1.7133334,1.8714285
1.2642858,0.83333325,0.9466666,1.7642858,2.757143,2.6714287,1.9071428,2.0857143,1.9399999,1.7133334,1.8714285,2.3642857
0.83333325,0.9466666,1.7642858,2.757143,2.6714287,1.9071428,2.0857143,1.9399999,1.7133334,1.8714285,2.3642857,1.9714286
0.9466666,1.7642858,2.757143,2.6714287,1.9071428,2.0857143,1.9399999,1.7133334,1.8714285,2.3642857,1.9714286,2.392857
1.7642858,2.757143,2.6714287,1.9071428,2.0857143,1.9399999,1.7133334,1.8714285,2.3642857,1.9714286,2.392857,1.9285716
2.757143,2.6714287,1.9071428,2.0857143,1.9399999,1.7133334,1.8714285,2.3642857,1.9714286,2.392857,1.9285716,2.2666667
2.6714287,1.9071428,2.0857143,1.9399999,1.7133334,1.8714285,2.3642857,1.9714286,2.392857,1.9285716,2.2666667,2.6599998
1.9071428,2.0857143,1.9399999,1.7133334,1.8714285,2.3642857,1.9714286,2.392857,1.9285716,2.2666667,2.6599998,2.5642858
2.0857143,1.9399999,1.7133334,1.8714285,2.3642857,1.9714286,2.392857,1.9285716,2.2666667,2.6599998,2.5642858,2.0714285
1.9399999,1.7133334,1.8714285,2.3642857,1.9714286,2.392857,1.9285716,2.2666667,2.6599998,2.5642858,2.0714285,2.142857
1.7133334,1.8714285,2.3642857,1.9714286,2.392857,1.9285716,2.2666667,2.6599998,2.5642858,2.0714285,2.142857,2.5142858
1.8714285,2.3642857,1.9714286,2.392857,1.9285716,2.2666667,2.6599998,2.5642858,2.0714285,2.142857,2.5142858,2.55
2.3642857,1.9714286,2.392857,1.9285716,2.2666667,2.6599998,2.5642858,2.0714285,2.142857,2.5142858,2.55,3.66
1.9714286,2.392857,1.9285716,2.2666667,2.6599998,2.5642858,2.0714285,2.142857,2.5142858,2.55,3.66,5.773333
2.392857,1.9285716,2.2666667,2.6599998,2.5642858,2.0714285,2.142857,2.5142858,2.55,3.66,5.773333,3.3214285
1.9285716,2.2666667,2.6599998,2.5642858,2.0714285,2.142857,2.5142858,2.55,3.66,5.773333,3.3214285,3.921429
2.2666667,2.6599998,2.5642858,2.0714285,2.142857,2.5142858,2.55,3.66,5.773333,3.3214285,3.921429,3.1000001
2.6599998,2.5642858,2.0714285,2.142857,2.5142858,2.55,3.66,5.773333,3.3214285,3.921429,3.1000001,2.842857
2.5642858,2.0714285,2.142857,2.5142858,2.55,3.66,5.773333,3.3214285,3.921429,3.1000001,2.842857,3.9071426
2.0714285,2.142857,2.5142858,2.55,3.66,5.773333,3.3214285,3.921429,3.1000001,2.842857,3.9071426,4.1400003
2.142857,2.5142858,2.55,3.66,5.773333,3.3214285,3.921429,3.1000001,2.842857,3.9071426,4.1400003,4.113333
2.5142858,2.55,3.66,5.773333,3.3214285,3.921429,3.1000001,2.842857,3.9071426,4.1400003,4.113333,2.564286
2.55,3.66,5.773333,3.3214285,3.921429,3.1000001,2.842857,3.9071426,4.1400003,4.113333,2.564286,1.8214287
3.66,5.773333,3.3214285,3.921429,3.1000001,2.842857,3.9071426,4.1400003,4.113333,2.564286,1.8214287,2.5499997
5.773333,3.3214285,3.921429,3.1000001,2.842857,3.9071426,4.1400003,4.113333,2.564286,1.8214287,2.5499997,4.442857
3.3214285,3.921429,3.1000001,2.842857,3.9071426,4.1400003,4.113333,2.564286,1.8214287,2.5499997,4.442857,4.385714
3.921429,3.1000001,2.842857,3.9071426,4.1400003,4.113333,2.564286,1.8214287,2.5499997,4.442857,4.385714,4.033334
3.1000001,2.842857,3.9071426,4.1400003,4.113333,2.564286,1.8214287,2.5499997,4.442857,4.385714,4.033334,4.68
2.842857,3.9071426,4.1400003,4.113333,2.564286,1.8214287,2.5499997,4.442857,4.385714,4.033334,4.68,4.6
3.9071426,4.1400003,4.113333,2.564286,1.8214287,2.5499997,4.442857,4.385714,4.033334,4.68,4.6,3.9214287
4.1400003,4.113333,2.564286,1.8214287,2.5499997,4.442857,4.385714,4.033334,4.68,4.6,3.9214287,5.3499994
4.113333,2.564286,1.8214287,2.5499997,4.442857,4.385714,4.033334,4.68,4.6,3.9214287,5.3499994,5.1142855
2.564286,1.8214287,2.5499997,4.442857,4.385714,4.033334,4.68,4.6,3.9214287,5.3499994,5.1142855,3.4428573
1.8214287,2.5499997,4.442857,4.385714,4.033334,4.68,4.6,3.9214287,5.3499994,5.1142855,3.4428573,5.2866664
2.5499997,4.442857,4.385714,4.033334,4.68,4.6,3.9214287,5.3499994,5.1142855,3.4428573,5.2866664,6.2399993
4.442857,4.385714,4.033334,4.68,4.6,3.9214287,5.3499994,5.1142855,3.4428573,5.2866664,6.2399993,4.657143
4.385714,4.033334,4.68,4.6,3.9214287,5.3499994,5.1142855,3.4428573,5.2866664,6.2399993,4.657143,3.05
4.033334,4.68,4.6,3.9214287,5.3499994,5.1142855,3.4428573,5.2866664,6.2399993,4.657143,3.05,2.5928571
4.68,4.6,3.9214287,5.3499994,5.1142855,3.4428573,5.2866664,6.2399993,4.657143,3.05,2.5928571,4.085714
4.6,3.9214287,5.3499994,5.1142855,3.4428573,5.2866664,6.2399993,4.657143,3.05,2.5928571,4.085714,5.9133334
3.9214287,5.3499994,5.1142855,3.4428573,5.2866664,6.2399993,4.657143,3.05,2.5928571,4.085714,5.9133334,3.6466665
5.3499994,5.1142855,3.4428573,5.2866664,6.2399993,4.657143,3.05,2.5928571,4.085714,5.9133334,3.6466665,3.4571426
5.1142855,3.4428573,5.2866664,6.2399993,4.657143,3.05,2.5928571,4.085714,5.9133334,3.6466665,3.4571426,3.107143
3.4428573,5.2866664,6.2399993,4.657143,3.05,2.5928571,4.085714,5.9133334,3.6466665,3.4571426,3.107143,2.5357146
5.2866664,6.2399993,4.657143,3.05,2.5928571,4.085714,5.9133334,3.6466665,3.4571426,3.107143,2.5357146,2.1
6.2399993,4.657143,3.05,2.5928571,4.085714,5.9133334,3.6466665,3.4571426,3.107143,2.5357146,2.1,2.0428572
4.657143,3.05,2.5928571,4.085714,5.9133334,3.6466665,3.4571426,3.107143,2.5357146,2.1,2.0428572,1.8333334
3.05,2.5928571,4.085714,5.9133334,3.6466665,3.4571426,3.107143,2.5357146,2.1,2.0428572,1.8333334,2.02
2.5928571,4.085714,5.9133334,3.6466665,3.4571426,3.107143,2.5357146,2.1,2.0428572,1.8333334,2.02,2.207143
4.085714,5.9133334,3.6466665,3.4571426,3.107143,2.5357146,2.1,2.0428572,1.8333334,2.02,2.207143,3.621429
5.9133334,3.6466665,3.4571426,3.107143,2.5357146,2.1,2.0428572,1.8333334,2.02,2.207143,3.621429,2.2428572
3.6466665,3.4571426,3.107143,2.5357146,2.1,2.0428572,1.8333334,2.02,2.207143,3.621429,2.2428572,2.707143
3.4571426,3.107143,2.5357146,2.1,2.0428572,1.8333334,2.02,2.207143,3.621429,2.2428572,2.707143,2.4428573
3.107143,2.5357146,2.1,2.0428572,1.8333334,2.02,2.207143,3.621429,2.2428572,2.707143,2.4428573,1.1733334
2.5357146,2.1,2.0428572,1.8333334,2.02,2.207143,3.621429,2.2428572,2.707143,2.4428573,1.1733334,2.2266665
2.1,2.0428572,1.8333334,2.02,2.207143,3.621429,2.2428572,2.707143,2.4428573,1.1733334,2.2266665,2.4714284
2.0428572,1.8333334,2.02,2.207143,3.621429,2.2428572,2.707143,2.4428573,1.1733334,2.2266665,2.4714284,2.3285713
1.8333334,2.02,2.207143,3.621429,2.2428572,2.707143,2.4428573,1.1733334,2.2266665,2.4714284,2.3285713,2.6571429
2.02,2.207143,3.621429,2.2428572,2.707143,2.4428573,1.1733334,2.2266665,2.4714284,2.3285713,2.6571429,1.9214286
2.207143,3.621429,2.2428572,2.707143,2.4428573,1.1733334,2.2266665,2.4714284,2.3285713,2.6571429,1.9214286,1.3928572
3.621429,2.2428572,2.707143,2.4428573,1.1733334,2.2266665,2.4714284,2.3285713,2.6571429,1.9214286,1.3928572,1.0866667
2.2428572,2.707143,2.4428573,1.1733334,2.2266665,2.4714284,2.3285713,2.6571429,1.9214286,1.3928572,1.0866667,1.2199999
2.707143,2.4428573,1.1733334,2.2266665,2.4714284,2.3285713,2.6571429,1.9214286,1.3928572,1.0866667,1.2199999,1.4071428
2.4428573,1.1733334,2.2266665,2.4714284,2.3285713,2.6571429,1.9214286,1.3928572,1.0866667,1.2199999,1.4071428,1.4857142
1.1733334,2.2266665,2.4714284,2.3285713,2.6571429,1.9214286,1.3928572,1.0866667,1.2199999,1.4071428,1.4857142,1.5428572
2.2266665,2.4714284,2.3285713,2.6571429,1.9214286,1.3928572,1.0866667,1.2199999,1.4071428,1.4857142,1.5428572,1.8642857
2.4714284,2.3285713,2.6571429,1.9214286,1.3928572,1.0866667,1.2199999,1.4071428,1.4857142,1.5428572,1.8642857,3.042857
2.3285713,2.6571429,1.9214286,1.3928572,1.0866667,1.2199999,1.4071428,1.4857142,1.5428572,1.8642857,3.042857,3.0799997
2.6571429,1.9214286,1.3928572,1.0866667,1.2199999,1.4071428,1.4857142,1.5428572,1.8642857,3.042857,3.0799997,2.9266665
1.9214286,1.3928572,1.0866667,1.2199999,1.4071428,1.4857142,1.5428572,1.8642857,3.042857,3.0799997,2.9266665,2.3214285
1.3928572,1.0866667,1.2199999,1.4071428,1.4857142,1.5428572,1.8642857,3.042857,3.0799997,2.9266665,2.3214285,1.8285713
1.0866667,1.2199999,1.4071428,1.4857142,1.5428572,1.8642857,3.042857,3.0799997,2.9266665,2.3214285,1.8285713,2.3285713
1.2199999,1.4071428,1.4857142,1.5428572,1.8642857,3.042857,3.0799997,2.9266665,2.3214285,1.8285713,2.3285713,2.7214286
1.4071428,1.4857142,1.5428572,1.8642857,3.042857,3.0799997,2.9266665,2.3214285,1.8285713,2.3285713,2.7214286,2.628571
1.4857142,1.5428572,1.8642857,3.042857,3.0799997,2.9266665,2.3214285,1.8285713,2.3285713,2.7214286,2.628571,3.6866667
1.5428572,1.8642857,3.042857,3.0799997,2.9266665,2.3214285,1.8285713,2.3285713,2.7214286,2.628571,3.6866667,1.82
1.8642857,3.042857,3.0799997,2.9266665,2.3214285,1.8285713,2.3285713,2.7214286,2.628571,3.6866667,1.82,1.8357142
3.042857,3.0799997,2.9266665,2.3214285,1.8285713,2.3285713,2.7214286,2.628571,3.6866667,1.82,1.8357142,2.085714
3.0799997,2.9266665,2.3214285,1.8285713,2.3285713,2.7214286,2.628571,3.6866667,1.82,1.8357142,2.085714,1.7142857
2.9266665,2.3214285,1.8285713,2.3285713,2.7214286,2.628571,3.6866667,1.82,1.8357142,2.085714,1.7142857,0.8214287
2.3214285,1.8285713,2.3285713,2.7214286,2.628571,3.6866667,1.82,1.8357142,2.085714,1.7142857,0.8214287,0.5928572
1.8285713,2.3285713,2.7214286,2.628571,3.6866667,1.82,1.8357142,2.085714,1.7142857,0.8214287,0.5928572,1.0000001
2.3285713,2.7214286,2.628571,3.6866667,1.82,1.8357142,2.085714,1.7142857,0.8214287,0.5928572,1.0000001,1.8000001
2.7214286,2.628571,3.6866667,1.82,1.8357142,2.085714,1.7142857,0.8214287,0.5928572,1.0000001,1.8000001,2.1714287
2.628571,3.6866667,1.82,1.8357142,2.085714,1.7142857,0.8214287,0.5928572,1.0000001,1.8000001,2.1714287,2.5571425
3.6866667,1.82,1.8357142,2.085714,1.7142857,0.8214287,0.5928572,1.0000001,1.8000001,2.1714287,2.5571425,3.042857
1.82,1.8357142,2.085714,1.7142857,0.8214287,0.5928572,1.0000001,1.8000001,2.1714287,2.5571425,3.042857,3.2142856
1.8357142,2.085714,1.7142857,0.8214287,0.5928572,1.0000001,1.8000001,2.1714287,2.5571425,3.042857,3.2142856,3.2285712
2.085714,1.7142857,0.8214287,0.5928572,1.0000001,1.8000001,2.1714287,2.5571425,3.042857,3.2142856,3.2285712,1.3933333
1.7142857,0.8214287,0.5928572,1.0000001,1.8000001,2.1714287,2.5571425,3.042857,3.2142856,3.2285712,1.3933333,1.32
0.8214287,0.5928572,1.0000001,1.8000001,2.1714287,2.5571425,3.042857,3.2142856,3.2285712,1.3933333,1.32,0.61428577
0.5928572,1.0000001,1.8000001,2.1714287,2.5571425,3.042857,3.2142856,3.2285712,1.3933333,1.32,0.61428577,0.54999995
1.0000001,1.8000001,2.1714287,2.5571425,3.042857,3.2142856,3.2285712,1.3933333,1.32,0.61428577,0.54999995,0.49285716
1.8000001,2.1714287,2.5571425,3.042857,3.2142856,3.2285712,1.3933333,1.32,0.61428577,0.54999995,0.49285716,1.2285715
2.1714287,2.5571425,3.042857,3.2142856,3.2285712,1.3933333,1.32,0.61428577,0.54999995,0.49285716,1.2285715,1.4071429
2.5571425,3.042857,3.2142856,3.2285712,1.3933333,1.32,0.61428577,0.54999995,0.49285716,1.2285715,1.4071429,1.3866667
3.042857,3.2142856,3.2285712,1.3933333,1.32,0.61428577,0.54999995,0.49285716,1.2285715,1.4071429,1.3866667,1.9333335
3.2142856,3.2285712,1.3933333,1.32,0.61428577,0.54999995,0.49285716,1.2285715,1.4071429,1.3866667,1.9333335,1.6857144
3.2285712,1.3933333,1.32,0.61428577,0.54999995,0.49285716,1.2285715,1.4071429,1.3866667,1.9333335,1.6857144,1.5571429
1.3933333,1.32,0.61428577,0.54999995,0.49285716,1.2285715,1.4071429,1.3866667,1.9333335,1.6857144,1.5571429,1.6499999
1.32,0.61428577,0.54999995,0.49285716,1.2285715,1.4071429,1.3866667,1.9333335,1.6857144,1.5571429,1.6499999,1.4928571
0.61428577,0.54999995,0.49285716,1.2285715,1.4071429,1.3866667,1.9333335,1.6857144,1.5571429,1.6499999,1.4928571,4.0666666
0.54999995,0.49285716,1.2285715,1.4071429,1.3866667,1.9333335,1.6857144,1.5571429,1.6499999,1.4928571,4.0666666,2.28
0.49285716,1.2285715,1.4071429,1.3866667,1.9333335,1.6857144,1.5571429,1.6499999,1.4928571,4.0666666,2.28,1.492857
1.2285715,1.4071429,1.3866667,1.9333335,1.6857144,1.5571429,1.6499999,1.4928571,4.0666666,2.28,1.492857,1.957143
1.4071429,1.3866667,1.9333335,1.6857144,1.5571429,1.6499999,1.4928571,4.0666666,2.28,1.492857,1.957143,2.0
1.3866667,1.9333335,1.6857144,1.5571429,1.6499999,1.4928571,4.0666666,2.28,1.492857,1.957143,2.0,1.8928573
1.9333335,1.6857144,1.5571429,1.6499999,1.4928571,4.0666666,2.28,1.492857,1.957143,2.0,1.8928573,3.0428574
1.6857144,1.5571429,1.6499999,1.4928571,4.0666666,2.28,1.492857,1.957143,2.0,1.8928573,3.0428574,4.0133333
1.5571429,1.6499999,1.4928571,4.0666666,2.28,1.492857,1.957143,2.0,1.8928573,3.0428574,4.0133333,2.8266666
1.6499999,1.4928571,4.0666666,2.28,1.492857,1.957143,2.0,1.8928573,3.0428574,4.0133333,2.8266666,1.3428572
1.4928571,4.0666666,2.28,1.492857,1.957143,2.0,1.8928573,3.0428574,4.0133333,2.8266666,1.3428572,2.3857143
4.0666666,2.28,1.492857,1.957143,2.0,1.8928573,3.0428574,4.0133333,2.8266666,1.3428572,2.3857143,3.507143
2.28,1.492857,1.957143,2.0,1.8928573,3.0428574,4.0133333,2.8266666,1.3428572,2.3857143,3.507143,2.2357144
1.492857,1.957143,2.0,1.8928573,3.0428574,4.0133333,2.8266666,1.3428572,2.3857143,3.507143,2.2357144,2.8928573
1.957143,2.0,1.8928573,3.0428574,4.0133333,2.8266666,1.3428572,2.3857143,3.507143,2.2357144,2.8928573,1.4399999
2.0,1.8928573,3.0428574,4.0133333,2.8266666,1.3428572,2.3857143,3.507143,2.2357144,2.8928573,1.4399999,2.7
1.8928573,3.0428574,4.0133333,2.8266666,1.3428572,2.3857143,3.507143,2.2357144,2.8928573,1.4399999,2.7,1.7142857
