Function,Selection,Crossover,Pop_Size,Iters,fitness
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,27
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,22
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,22
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,26
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,26
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,21
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,26
LeadingOnes,proportional,empty,1600,1600,28
LeadingOnes,proportional,empty,1600,1600,27
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,26
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,21
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,27
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,27
LeadingOnes,proportional,empty,1600,1600,26
LeadingOnes,proportional,empty,1600,1600,31
LeadingOnes,proportional,empty,1600,1600,26
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,22
LeadingOnes,proportional,empty,1600,1600,28
LeadingOnes,proportional,empty,1600,1600,20
LeadingOnes,proportional,empty,1600,1600,26
LeadingOnes,proportional,empty,1600,1600,28
LeadingOnes,proportional,empty,1600,1600,22
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,27
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,27
LeadingOnes,proportional,empty,1600,1600,21
LeadingOnes,proportional,empty,1600,1600,31
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,25
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,30
LeadingOnes,proportional,empty,1600,1600,28
LeadingOnes,proportional,empty,1600,1600,27
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,21
LeadingOnes,proportional,empty,1600,1600,27
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,empty,1600,1600,23
LeadingOnes,proportional,empty,1600,1600,24
LeadingOnes,proportional,uniform_1,1600,1600,819
LeadingOnes,proportional,uniform_1,1600,1600,804
LeadingOnes,proportional,uniform_1,1600,1600,790
LeadingOnes,proportional,uniform_1,1600,1600,803
LeadingOnes,proportional,uniform_1,1600,1600,818
LeadingOnes,proportional,uniform_1,1600,1600,788
LeadingOnes,proportional,uniform_1,1600,1600,801
LeadingOnes,proportional,uniform_1,1600,1600,792
LeadingOnes,proportional,uniform_1,1600,1600,809
LeadingOnes,proportional,uniform_1,1600,1600,803
LeadingOnes,proportional,uniform_1,1600,1600,789
LeadingOnes,proportional,uniform_1,1600,1600,805
LeadingOnes,proportional,uniform_1,1600,1600,791
LeadingOnes,proportional,uniform_1,1600,1600,803
LeadingOnes,proportional,uniform_1,1600,1600,802
LeadingOnes,proportional,uniform_1,1600,1600,809
LeadingOnes,proportional,uniform_1,1600,1600,816
LeadingOnes,proportional,uniform_1,1600,1600,798
LeadingOnes,proportional,uniform_1,1600,1600,792
LeadingOnes,proportional,uniform_1,1600,1600,813
LeadingOnes,proportional,uniform_1,1600,1600,811
LeadingOnes,proportional,uniform_1,1600,1600,797
LeadingOnes,proportional,uniform_1,1600,1600,830
LeadingOnes,proportional,uniform_1,1600,1600,800
LeadingOnes,proportional,uniform_1,1600,1600,813
LeadingOnes,proportional,uniform_1,1600,1600,807
LeadingOnes,proportional,uniform_1,1600,1600,793
LeadingOnes,proportional,uniform_1,1600,1600,818
LeadingOnes,proportional,uniform_1,1600,1600,794
LeadingOnes,proportional,uniform_1,1600,1600,798
LeadingOnes,proportional,uniform_1,1600,1600,805
LeadingOnes,proportional,uniform_1,1600,1600,825
LeadingOnes,proportional,uniform_1,1600,1600,767
LeadingOnes,proportional,uniform_1,1600,1600,799
LeadingOnes,proportional,uniform_1,1600,1600,825
LeadingOnes,proportional,uniform_1,1600,1600,802
LeadingOnes,proportional,uniform_1,1600,1600,804
LeadingOnes,proportional,uniform_1,1600,1600,787
LeadingOnes,proportional,uniform_1,1600,1600,797
LeadingOnes,proportional,uniform_1,1600,1600,813
LeadingOnes,proportional,uniform_1,1600,1600,809
LeadingOnes,proportional,uniform_1,1600,1600,794
LeadingOnes,proportional,uniform_1,1600,1600,799
LeadingOnes,proportional,uniform_1,1600,1600,798
LeadingOnes,proportional,uniform_1,1600,1600,801
LeadingOnes,proportional,uniform_1,1600,1600,800
LeadingOnes,proportional,uniform_1,1600,1600,801
LeadingOnes,proportional,uniform_1,1600,1600,798
LeadingOnes,proportional,uniform_1,1600,1600,799
LeadingOnes,proportional,uniform_1,1600,1600,813
LeadingOnes,proportional,uniform_1,1600,1600,799
LeadingOnes,proportional,uniform_1,1600,1600,810
LeadingOnes,proportional,uniform_1,1600,1600,794
LeadingOnes,proportional,uniform_1,1600,1600,811
LeadingOnes,proportional,uniform_1,1600,1600,800
LeadingOnes,proportional,uniform_1,1600,1600,822
LeadingOnes,proportional,uniform_1,1600,1600,806
LeadingOnes,proportional,uniform_1,1600,1600,802
LeadingOnes,proportional,uniform_1,1600,1600,827
LeadingOnes,proportional,uniform_1,1600,1600,796
LeadingOnes,proportional,uniform_1,1600,1600,797
LeadingOnes,proportional,uniform_1,1600,1600,803
LeadingOnes,proportional,uniform_1,1600,1600,809
LeadingOnes,proportional,uniform_1,1600,1600,814
LeadingOnes,proportional,uniform_1,1600,1600,807
LeadingOnes,proportional,uniform_1,1600,1600,808
LeadingOnes,proportional,uniform_1,1600,1600,804
LeadingOnes,proportional,uniform_1,1600,1600,803
LeadingOnes,proportional,uniform_1,1600,1600,806
LeadingOnes,proportional,uniform_1,1600,1600,821
LeadingOnes,proportional,uniform_1,1600,1600,811
LeadingOnes,proportional,uniform_1,1600,1600,818
LeadingOnes,proportional,uniform_1,1600,1600,806
LeadingOnes,proportional,uniform_1,1600,1600,785
LeadingOnes,proportional,uniform_1,1600,1600,807
LeadingOnes,proportional,uniform_1,1600,1600,834
LeadingOnes,proportional,uniform_1,1600,1600,803
LeadingOnes,proportional,uniform_1,1600,1600,818
LeadingOnes,proportional,uniform_1,1600,1600,800
LeadingOnes,proportional,uniform_1,1600,1600,787
LeadingOnes,proportional,uniform_1,1600,1600,810
LeadingOnes,proportional,uniform_1,1600,1600,813
LeadingOnes,proportional,uniform_1,1600,1600,775
LeadingOnes,proportional,uniform_1,1600,1600,786
LeadingOnes,proportional,uniform_1,1600,1600,791
LeadingOnes,proportional,uniform_1,1600,1600,807
LeadingOnes,proportional,uniform_1,1600,1600,816
LeadingOnes,proportional,uniform_1,1600,1600,812
LeadingOnes,proportional,uniform_1,1600,1600,779
LeadingOnes,proportional,uniform_1,1600,1600,806
LeadingOnes,proportional,uniform_1,1600,1600,814
LeadingOnes,proportional,uniform_1,1600,1600,804
LeadingOnes,proportional,uniform_1,1600,1600,777
LeadingOnes,proportional,uniform_1,1600,1600,802
LeadingOnes,proportional,uniform_1,1600,1600,821
LeadingOnes,proportional,uniform_1,1600,1600,805
LeadingOnes,proportional,uniform_1,1600,1600,815
LeadingOnes,proportional,uniform_1,1600,1600,829
LeadingOnes,proportional,uniform_1,1600,1600,810
LeadingOnes,proportional,uniform_1,1600,1600,824
LeadingOnes,proportional,uniform_2,1600,1600,808
LeadingOnes,proportional,uniform_2,1600,1600,786
LeadingOnes,proportional,uniform_2,1600,1600,800
LeadingOnes,proportional,uniform_2,1600,1600,792
LeadingOnes,proportional,uniform_2,1600,1600,785
LeadingOnes,proportional,uniform_2,1600,1600,798
LeadingOnes,proportional,uniform_2,1600,1600,799
LeadingOnes,proportional,uniform_2,1600,1600,800
LeadingOnes,proportional,uniform_2,1600,1600,778
LeadingOnes,proportional,uniform_2,1600,1600,808
LeadingOnes,proportional,uniform_2,1600,1600,816
LeadingOnes,proportional,uniform_2,1600,1600,796
LeadingOnes,proportional,uniform_2,1600,1600,793
LeadingOnes,proportional,uniform_2,1600,1600,805
LeadingOnes,proportional,uniform_2,1600,1600,806
LeadingOnes,proportional,uniform_2,1600,1600,790
LeadingOnes,proportional,uniform_2,1600,1600,790
LeadingOnes,proportional,uniform_2,1600,1600,788
LeadingOnes,proportional,uniform_2,1600,1600,794
LeadingOnes,proportional,uniform_2,1600,1600,800
LeadingOnes,proportional,uniform_2,1600,1600,792
LeadingOnes,proportional,uniform_2,1600,1600,789
LeadingOnes,proportional,uniform_2,1600,1600,773
LeadingOnes,proportional,uniform_2,1600,1600,798
LeadingOnes,proportional,uniform_2,1600,1600,797
LeadingOnes,proportional,uniform_2,1600,1600,779
LeadingOnes,proportional,uniform_2,1600,1600,803
LeadingOnes,proportional,uniform_2,1600,1600,820
LeadingOnes,proportional,uniform_2,1600,1600,795
LeadingOnes,proportional,uniform_2,1600,1600,793
LeadingOnes,proportional,uniform_2,1600,1600,782
LeadingOnes,proportional,uniform_2,1600,1600,798
LeadingOnes,proportional,uniform_2,1600,1600,790
LeadingOnes,proportional,uniform_2,1600,1600,785
LeadingOnes,proportional,uniform_2,1600,1600,811
LeadingOnes,proportional,uniform_2,1600,1600,793
LeadingOnes,proportional,uniform_2,1600,1600,802
LeadingOnes,proportional,uniform_2,1600,1600,790
LeadingOnes,proportional,uniform_2,1600,1600,777
LeadingOnes,proportional,uniform_2,1600,1600,816
LeadingOnes,proportional,uniform_2,1600,1600,789
LeadingOnes,proportional,uniform_2,1600,1600,781
LeadingOnes,proportional,uniform_2,1600,1600,791
LeadingOnes,proportional,uniform_2,1600,1600,807
LeadingOnes,proportional,uniform_2,1600,1600,793
LeadingOnes,proportional,uniform_2,1600,1600,794
LeadingOnes,proportional,uniform_2,1600,1600,800
LeadingOnes,proportional,uniform_2,1600,1600,797
LeadingOnes,proportional,uniform_2,1600,1600,806
LeadingOnes,proportional,uniform_2,1600,1600,793
LeadingOnes,proportional,uniform_2,1600,1600,808
LeadingOnes,proportional,uniform_2,1600,1600,787
LeadingOnes,proportional,uniform_2,1600,1600,803
LeadingOnes,proportional,uniform_2,1600,1600,794
LeadingOnes,proportional,uniform_2,1600,1600,772
LeadingOnes,proportional,uniform_2,1600,1600,763
LeadingOnes,proportional,uniform_2,1600,1600,790
LeadingOnes,proportional,uniform_2,1600,1600,802
LeadingOnes,proportional,uniform_2,1600,1600,791
LeadingOnes,proportional,uniform_2,1600,1600,798
LeadingOnes,proportional,uniform_2,1600,1600,795
LeadingOnes,proportional,uniform_2,1600,1600,799
LeadingOnes,proportional,uniform_2,1600,1600,801
LeadingOnes,proportional,uniform_2,1600,1600,794
LeadingOnes,proportional,uniform_2,1600,1600,807
LeadingOnes,proportional,uniform_2,1600,1600,799
LeadingOnes,proportional,uniform_2,1600,1600,768
LeadingOnes,proportional,uniform_2,1600,1600,820
LeadingOnes,proportional,uniform_2,1600,1600,796
LeadingOnes,proportional,uniform_2,1600,1600,823
LeadingOnes,proportional,uniform_2,1600,1600,767
LeadingOnes,proportional,uniform_2,1600,1600,791
LeadingOnes,proportional,uniform_2,1600,1600,803
LeadingOnes,proportional,uniform_2,1600,1600,801
LeadingOnes,proportional,uniform_2,1600,1600,792
LeadingOnes,proportional,uniform_2,1600,1600,799
LeadingOnes,proportional,uniform_2,1600,1600,798
LeadingOnes,proportional,uniform_2,1600,1600,799
LeadingOnes,proportional,uniform_2,1600,1600,798
LeadingOnes,proportional,uniform_2,1600,1600,790
LeadingOnes,proportional,uniform_2,1600,1600,800
LeadingOnes,proportional,uniform_2,1600,1600,816
LeadingOnes,proportional,uniform_2,1600,1600,802
LeadingOnes,proportional,uniform_2,1600,1600,798
LeadingOnes,proportional,uniform_2,1600,1600,800
LeadingOnes,proportional,uniform_2,1600,1600,797
LeadingOnes,proportional,uniform_2,1600,1600,798
LeadingOnes,proportional,uniform_2,1600,1600,807
LeadingOnes,proportional,uniform_2,1600,1600,796
LeadingOnes,proportional,uniform_2,1600,1600,776
LeadingOnes,proportional,uniform_2,1600,1600,785
LeadingOnes,proportional,uniform_2,1600,1600,773
LeadingOnes,proportional,uniform_2,1600,1600,801
LeadingOnes,proportional,uniform_2,1600,1600,784
LeadingOnes,proportional,uniform_2,1600,1600,818
LeadingOnes,proportional,uniform_2,1600,1600,787
LeadingOnes,proportional,uniform_2,1600,1600,787
LeadingOnes,proportional,uniform_2,1600,1600,786
LeadingOnes,proportional,uniform_2,1600,1600,788
LeadingOnes,proportional,uniform_2,1600,1600,816
LeadingOnes,proportional,uniform_7,1600,1600,768
LeadingOnes,proportional,uniform_7,1600,1600,779
LeadingOnes,proportional,uniform_7,1600,1600,775
LeadingOnes,proportional,uniform_7,1600,1600,793
LeadingOnes,proportional,uniform_7,1600,1600,792
LeadingOnes,proportional,uniform_7,1600,1600,771
LeadingOnes,proportional,uniform_7,1600,1600,776
LeadingOnes,proportional,uniform_7,1600,1600,772
LeadingOnes,proportional,uniform_7,1600,1600,784
LeadingOnes,proportional,uniform_7,1600,1600,777
LeadingOnes,proportional,uniform_7,1600,1600,768
LeadingOnes,proportional,uniform_7,1600,1600,763
LeadingOnes,proportional,uniform_7,1600,1600,772
LeadingOnes,proportional,uniform_7,1600,1600,776
LeadingOnes,proportional,uniform_7,1600,1600,771
LeadingOnes,proportional,uniform_7,1600,1600,775
LeadingOnes,proportional,uniform_7,1600,1600,795
LeadingOnes,proportional,uniform_7,1600,1600,793
LeadingOnes,proportional,uniform_7,1600,1600,790
LeadingOnes,proportional,uniform_7,1600,1600,786
LeadingOnes,proportional,uniform_7,1600,1600,785
LeadingOnes,proportional,uniform_7,1600,1600,787
LeadingOnes,proportional,uniform_7,1600,1600,780
LeadingOnes,proportional,uniform_7,1600,1600,786
LeadingOnes,proportional,uniform_7,1600,1600,775
LeadingOnes,proportional,uniform_7,1600,1600,771
LeadingOnes,proportional,uniform_7,1600,1600,786
LeadingOnes,proportional,uniform_7,1600,1600,775
LeadingOnes,proportional,uniform_7,1600,1600,777
LeadingOnes,proportional,uniform_7,1600,1600,800
LeadingOnes,proportional,uniform_7,1600,1600,772
LeadingOnes,proportional,uniform_7,1600,1600,781
LeadingOnes,proportional,uniform_7,1600,1600,776
LeadingOnes,proportional,uniform_7,1600,1600,771
LeadingOnes,proportional,uniform_7,1600,1600,782
LeadingOnes,proportional,uniform_7,1600,1600,784
LeadingOnes,proportional,uniform_7,1600,1600,778
LeadingOnes,proportional,uniform_7,1600,1600,780
LeadingOnes,proportional,uniform_7,1600,1600,794
LeadingOnes,proportional,uniform_7,1600,1600,762
LeadingOnes,proportional,uniform_7,1600,1600,776
LeadingOnes,proportional,uniform_7,1600,1600,785
LeadingOnes,proportional,uniform_7,1600,1600,775
LeadingOnes,proportional,uniform_7,1600,1600,796
LeadingOnes,proportional,uniform_7,1600,1600,790
LeadingOnes,proportional,uniform_7,1600,1600,761
LeadingOnes,proportional,uniform_7,1600,1600,773
LeadingOnes,proportional,uniform_7,1600,1600,771
LeadingOnes,proportional,uniform_7,1600,1600,775
LeadingOnes,proportional,uniform_7,1600,1600,784
LeadingOnes,proportional,uniform_7,1600,1600,769
LeadingOnes,proportional,uniform_7,1600,1600,781
LeadingOnes,proportional,uniform_7,1600,1600,777
LeadingOnes,proportional,uniform_7,1600,1600,776
LeadingOnes,proportional,uniform_7,1600,1600,774
LeadingOnes,proportional,uniform_7,1600,1600,785
LeadingOnes,proportional,uniform_7,1600,1600,783
LeadingOnes,proportional,uniform_7,1600,1600,783
LeadingOnes,proportional,uniform_7,1600,1600,764
LeadingOnes,proportional,uniform_7,1600,1600,795
LeadingOnes,proportional,uniform_7,1600,1600,780
LeadingOnes,proportional,uniform_7,1600,1600,767
LeadingOnes,proportional,uniform_7,1600,1600,769
LeadingOnes,proportional,uniform_7,1600,1600,751
LeadingOnes,proportional,uniform_7,1600,1600,811
LeadingOnes,proportional,uniform_7,1600,1600,794
LeadingOnes,proportional,uniform_7,1600,1600,789
LeadingOnes,proportional,uniform_7,1600,1600,772
LeadingOnes,proportional,uniform_7,1600,1600,770
LeadingOnes,proportional,uniform_7,1600,1600,765
LeadingOnes,proportional,uniform_7,1600,1600,771
LeadingOnes,proportional,uniform_7,1600,1600,780
LeadingOnes,proportional,uniform_7,1600,1600,776
LeadingOnes,proportional,uniform_7,1600,1600,775
LeadingOnes,proportional,uniform_7,1600,1600,786
LeadingOnes,proportional,uniform_7,1600,1600,771
LeadingOnes,proportional,uniform_7,1600,1600,782
LeadingOnes,proportional,uniform_7,1600,1600,777
LeadingOnes,proportional,uniform_7,1600,1600,758
LeadingOnes,proportional,uniform_7,1600,1600,783
LeadingOnes,proportional,uniform_7,1600,1600,800
LeadingOnes,proportional,uniform_7,1600,1600,778
LeadingOnes,proportional,uniform_7,1600,1600,790
LeadingOnes,proportional,uniform_7,1600,1600,782
LeadingOnes,proportional,uniform_7,1600,1600,780
LeadingOnes,proportional,uniform_7,1600,1600,774
LeadingOnes,proportional,uniform_7,1600,1600,793
LeadingOnes,proportional,uniform_7,1600,1600,788
LeadingOnes,proportional,uniform_7,1600,1600,761
LeadingOnes,proportional,uniform_7,1600,1600,780
LeadingOnes,proportional,uniform_7,1600,1600,762
LeadingOnes,proportional,uniform_7,1600,1600,771
LeadingOnes,proportional,uniform_7,1600,1600,753
LeadingOnes,proportional,uniform_7,1600,1600,780
LeadingOnes,proportional,uniform_7,1600,1600,780
LeadingOnes,proportional,uniform_7,1600,1600,784
LeadingOnes,proportional,uniform_7,1600,1600,799
LeadingOnes,proportional,uniform_7,1600,1600,772
LeadingOnes,proportional,uniform_7,1600,1600,777
LeadingOnes,proportional,uniform_7,1600,1600,777
LeadingOnes,proportional,uniform_prop_2,1600,1600,851
LeadingOnes,proportional,uniform_prop_2,1600,1600,843
LeadingOnes,proportional,uniform_prop_2,1600,1600,859
LeadingOnes,proportional,uniform_prop_2,1600,1600,857
LeadingOnes,proportional,uniform_prop_2,1600,1600,839
LeadingOnes,proportional,uniform_prop_2,1600,1600,841
LeadingOnes,proportional,uniform_prop_2,1600,1600,855
LeadingOnes,proportional,uniform_prop_2,1600,1600,865
LeadingOnes,proportional,uniform_prop_2,1600,1600,847
LeadingOnes,proportional,uniform_prop_2,1600,1600,831
LeadingOnes,proportional,uniform_prop_2,1600,1600,841
LeadingOnes,proportional,uniform_prop_2,1600,1600,848
LeadingOnes,proportional,uniform_prop_2,1600,1600,832
LeadingOnes,proportional,uniform_prop_2,1600,1600,858
LeadingOnes,proportional,uniform_prop_2,1600,1600,858
LeadingOnes,proportional,uniform_prop_2,1600,1600,840
LeadingOnes,proportional,uniform_prop_2,1600,1600,847
LeadingOnes,proportional,uniform_prop_2,1600,1600,853
LeadingOnes,proportional,uniform_prop_2,1600,1600,848
LeadingOnes,proportional,uniform_prop_2,1600,1600,849
LeadingOnes,proportional,uniform_prop_2,1600,1600,833
LeadingOnes,proportional,uniform_prop_2,1600,1600,844
LeadingOnes,proportional,uniform_prop_2,1600,1600,838
LeadingOnes,proportional,uniform_prop_2,1600,1600,836
LeadingOnes,proportional,uniform_prop_2,1600,1600,836
LeadingOnes,proportional,uniform_prop_2,1600,1600,840
LeadingOnes,proportional,uniform_prop_2,1600,1600,851
LeadingOnes,proportional,uniform_prop_2,1600,1600,842
LeadingOnes,proportional,uniform_prop_2,1600,1600,830
LeadingOnes,proportional,uniform_prop_2,1600,1600,828
LeadingOnes,proportional,uniform_prop_2,1600,1600,824
LeadingOnes,proportional,uniform_prop_2,1600,1600,816
LeadingOnes,proportional,uniform_prop_2,1600,1600,849
LeadingOnes,proportional,uniform_prop_2,1600,1600,833
LeadingOnes,proportional,uniform_prop_2,1600,1600,873
LeadingOnes,proportional,uniform_prop_2,1600,1600,824
LeadingOnes,proportional,uniform_prop_2,1600,1600,848
LeadingOnes,proportional,uniform_prop_2,1600,1600,858
LeadingOnes,proportional,uniform_prop_2,1600,1600,843
LeadingOnes,proportional,uniform_prop_2,1600,1600,842
LeadingOnes,proportional,uniform_prop_2,1600,1600,830
LeadingOnes,proportional,uniform_prop_2,1600,1600,850
LeadingOnes,proportional,uniform_prop_2,1600,1600,834
LeadingOnes,proportional,uniform_prop_2,1600,1600,838
LeadingOnes,proportional,uniform_prop_2,1600,1600,860
LeadingOnes,proportional,uniform_prop_2,1600,1600,829
LeadingOnes,proportional,uniform_prop_2,1600,1600,826
LeadingOnes,proportional,uniform_prop_2,1600,1600,843
LeadingOnes,proportional,uniform_prop_2,1600,1600,841
LeadingOnes,proportional,uniform_prop_2,1600,1600,839
LeadingOnes,proportional,uniform_prop_2,1600,1600,835
LeadingOnes,proportional,uniform_prop_2,1600,1600,847
LeadingOnes,proportional,uniform_prop_2,1600,1600,840
LeadingOnes,proportional,uniform_prop_2,1600,1600,864
LeadingOnes,proportional,uniform_prop_2,1600,1600,825
LeadingOnes,proportional,uniform_prop_2,1600,1600,847
LeadingOnes,proportional,uniform_prop_2,1600,1600,833
LeadingOnes,proportional,uniform_prop_2,1600,1600,835
LeadingOnes,proportional,uniform_prop_2,1600,1600,874
LeadingOnes,proportional,uniform_prop_2,1600,1600,832
LeadingOnes,proportional,uniform_prop_2,1600,1600,828
LeadingOnes,proportional,uniform_prop_2,1600,1600,849
LeadingOnes,proportional,uniform_prop_2,1600,1600,853
LeadingOnes,proportional,uniform_prop_2,1600,1600,851
LeadingOnes,proportional,uniform_prop_2,1600,1600,851
LeadingOnes,proportional,uniform_prop_2,1600,1600,843
LeadingOnes,proportional,uniform_prop_2,1600,1600,824
LeadingOnes,proportional,uniform_prop_2,1600,1600,856
LeadingOnes,proportional,uniform_prop_2,1600,1600,845
LeadingOnes,proportional,uniform_prop_2,1600,1600,847
LeadingOnes,proportional,uniform_prop_2,1600,1600,841
LeadingOnes,proportional,uniform_prop_2,1600,1600,851
LeadingOnes,proportional,uniform_prop_2,1600,1600,845
LeadingOnes,proportional,uniform_prop_2,1600,1600,846
LeadingOnes,proportional,uniform_prop_2,1600,1600,843
LeadingOnes,proportional,uniform_prop_2,1600,1600,837
LeadingOnes,proportional,uniform_prop_2,1600,1600,835
LeadingOnes,proportional,uniform_prop_2,1600,1600,828
LeadingOnes,proportional,uniform_prop_2,1600,1600,833
LeadingOnes,proportional,uniform_prop_2,1600,1600,847
LeadingOnes,proportional,uniform_prop_2,1600,1600,881
LeadingOnes,proportional,uniform_prop_2,1600,1600,863
LeadingOnes,proportional,uniform_prop_2,1600,1600,852
LeadingOnes,proportional,uniform_prop_2,1600,1600,836
LeadingOnes,proportional,uniform_prop_2,1600,1600,854
LeadingOnes,proportional,uniform_prop_2,1600,1600,848
LeadingOnes,proportional,uniform_prop_2,1600,1600,848
LeadingOnes,proportional,uniform_prop_2,1600,1600,843
LeadingOnes,proportional,uniform_prop_2,1600,1600,831
LeadingOnes,proportional,uniform_prop_2,1600,1600,845
LeadingOnes,proportional,uniform_prop_2,1600,1600,853
LeadingOnes,proportional,uniform_prop_2,1600,1600,840
LeadingOnes,proportional,uniform_prop_2,1600,1600,831
LeadingOnes,proportional,uniform_prop_2,1600,1600,840
LeadingOnes,proportional,uniform_prop_2,1600,1600,838
LeadingOnes,proportional,uniform_prop_2,1600,1600,841
LeadingOnes,proportional,uniform_prop_2,1600,1600,848
LeadingOnes,proportional,uniform_prop_2,1600,1600,838
LeadingOnes,proportional,uniform_prop_2,1600,1600,852
LeadingOnes,proportional,uniform_prop_2,1600,1600,837
LeadingOnes,proportional,uniform_prop_7,1600,1600,833
LeadingOnes,proportional,uniform_prop_7,1600,1600,870
LeadingOnes,proportional,uniform_prop_7,1600,1600,883
LeadingOnes,proportional,uniform_prop_7,1600,1600,851
LeadingOnes,proportional,uniform_prop_7,1600,1600,876
LeadingOnes,proportional,uniform_prop_7,1600,1600,840
LeadingOnes,proportional,uniform_prop_7,1600,1600,855
LeadingOnes,proportional,uniform_prop_7,1600,1600,852
LeadingOnes,proportional,uniform_prop_7,1600,1600,859
LeadingOnes,proportional,uniform_prop_7,1600,1600,854
LeadingOnes,proportional,uniform_prop_7,1600,1600,851
LeadingOnes,proportional,uniform_prop_7,1600,1600,874
LeadingOnes,proportional,uniform_prop_7,1600,1600,865
LeadingOnes,proportional,uniform_prop_7,1600,1600,869
LeadingOnes,proportional,uniform_prop_7,1600,1600,896
LeadingOnes,proportional,uniform_prop_7,1600,1600,867
LeadingOnes,proportional,uniform_prop_7,1600,1600,861
LeadingOnes,proportional,uniform_prop_7,1600,1600,848
LeadingOnes,proportional,uniform_prop_7,1600,1600,871
LeadingOnes,proportional,uniform_prop_7,1600,1600,847
LeadingOnes,proportional,uniform_prop_7,1600,1600,872
LeadingOnes,proportional,uniform_prop_7,1600,1600,868
LeadingOnes,proportional,uniform_prop_7,1600,1600,859
LeadingOnes,proportional,uniform_prop_7,1600,1600,841
LeadingOnes,proportional,uniform_prop_7,1600,1600,850
LeadingOnes,proportional,uniform_prop_7,1600,1600,852
LeadingOnes,proportional,uniform_prop_7,1600,1600,835
LeadingOnes,proportional,uniform_prop_7,1600,1600,872
LeadingOnes,proportional,uniform_prop_7,1600,1600,841
LeadingOnes,proportional,uniform_prop_7,1600,1600,860
LeadingOnes,proportional,uniform_prop_7,1600,1600,876
LeadingOnes,proportional,uniform_prop_7,1600,1600,867
LeadingOnes,proportional,uniform_prop_7,1600,1600,851
LeadingOnes,proportional,uniform_prop_7,1600,1600,842
LeadingOnes,proportional,uniform_prop_7,1600,1600,844
LeadingOnes,proportional,uniform_prop_7,1600,1600,887
LeadingOnes,proportional,uniform_prop_7,1600,1600,858
LeadingOnes,proportional,uniform_prop_7,1600,1600,842
LeadingOnes,proportional,uniform_prop_7,1600,1600,864
LeadingOnes,proportional,uniform_prop_7,1600,1600,870
LeadingOnes,proportional,uniform_prop_7,1600,1600,866
LeadingOnes,proportional,uniform_prop_7,1600,1600,855
LeadingOnes,proportional,uniform_prop_7,1600,1600,862
LeadingOnes,proportional,uniform_prop_7,1600,1600,870
LeadingOnes,proportional,uniform_prop_7,1600,1600,876
LeadingOnes,proportional,uniform_prop_7,1600,1600,858
LeadingOnes,proportional,uniform_prop_7,1600,1600,853
LeadingOnes,proportional,uniform_prop_7,1600,1600,855
LeadingOnes,proportional,uniform_prop_7,1600,1600,861
LeadingOnes,proportional,uniform_prop_7,1600,1600,858
LeadingOnes,proportional,uniform_prop_7,1600,1600,818
LeadingOnes,proportional,uniform_prop_7,1600,1600,862
LeadingOnes,proportional,uniform_prop_7,1600,1600,850
LeadingOnes,proportional,uniform_prop_7,1600,1600,859
LeadingOnes,proportional,uniform_prop_7,1600,1600,849
LeadingOnes,proportional,uniform_prop_7,1600,1600,855
LeadingOnes,proportional,uniform_prop_7,1600,1600,880
LeadingOnes,proportional,uniform_prop_7,1600,1600,859
