Function,Selection,Crossover,Mutation,Pop_Size,Iters,fitness,generation_found,FE
F11,proportional,uniform_2,average,250,200,4.2811520000000005,43.0,8600.0
F11,proportional,uniform_2,average,250,200,4.00096,23.0,4600.0
F11,proportional,uniform_2,average,250,200,4.2811520000000005,26.0,5200.0
F11,proportional,uniform_2,average,250,200,4.00096,4.0,800.0
F11,proportional,uniform_2,average,250,200,4.2811520000000005,24.0,4800.0
F11,proportional,uniform_2,strong,250,200,4.2811520000000005,4.0,800.0
F11,proportional,uniform_2,strong,250,200,4.2811520000000005,120.0,24000.0
F11,proportional,uniform_2,strong,250,200,4.00096,91.0,18200.0
F11,proportional,uniform_2,strong,250,200,4.2811520000000005,57.0,11400.0
F11,proportional,uniform_2,strong,250,200,4.2811520000000005,99.0,19800.0
F11,proportional,uniform_7,weak,250,200,4.2811520000000005,17.0,3400.0
F11,proportional,uniform_7,weak,250,200,4.2811520000000005,9.0,1800.0
F11,proportional,uniform_7,weak,250,200,4.2811520000000005,8.0,1600.0
F11,proportional,uniform_7,weak,250,200,4.00096,68.0,13600.0
F11,proportional,uniform_7,weak,250,200,4.00096,54.0,10800.0
F11,proportional,uniform_7,average,250,200,4.00096,10.0,2000.0
F11,proportional,uniform_7,average,250,200,4.00096,38.0,7600.0
F11,proportional,uniform_7,average,250,200,4.00096,17.0,3400.0
F11,proportional,uniform_7,average,250,200,4.640576,17.0,3400.0
F11,proportional,uniform_7,average,250,200,4.2811520000000005,2.0,400.0
F11,proportional,uniform_7,strong,250,200,4.2811520000000005,68.0,13600.0
F11,proportional,uniform_7,strong,250,200,4.2811520000000005,12.0,2400.0
F11,proportional,uniform_7,strong,250,200,4.2811520000000005,4.0,800.0
F11,proportional,uniform_7,strong,250,200,4.2811520000000005,33.0,6600.0
F11,proportional,uniform_7,strong,250,200,4.2811520000000005,8.0,1600.0
F11,proportional,uniform_prop_2,weak,250,200,3.921728,,
F11,proportional,uniform_prop_2,weak,250,200,4.00096,20.0,4000.0
F11,proportional,uniform_prop_2,weak,250,200,3.9217280000000008,,
F11,proportional,uniform_prop_2,weak,250,200,3.9217280000000008,,
F11,proportional,uniform_prop_2,weak,250,200,4.2811520000000005,6.0,1200.0
F11,proportional,uniform_prop_2,average,250,200,4.2811520000000005,12.0,2400.0
F11,proportional,uniform_prop_2,average,250,200,4.2811520000000005,6.0,1200.0
F11,proportional,uniform_prop_2,average,250,200,4.00096,75.0,15000.0
F11,proportional,uniform_prop_2,average,250,200,4.00096,35.0,7000.0
F11,proportional,uniform_prop_2,average,250,200,4.00096,13.0,2600.0
F11,proportional,uniform_prop_2,strong,250,200,4.00096,16.0,3200.0
F11,proportional,uniform_prop_2,strong,250,200,4.2811520000000005,45.0,9000.0
F11,proportional,uniform_prop_2,strong,250,200,4.2811520000000005,31.0,6200.0
F11,proportional,uniform_prop_2,strong,250,200,4.2811520000000005,14.0,2800.0
F11,proportional,uniform_prop_2,strong,250,200,4.2811520000000005,1.0,200.0
F11,proportional,uniform_prop_7,weak,250,200,4.00096,13.0,2600.0
F11,proportional,uniform_prop_7,weak,250,200,3.9217280000000008,,
F11,proportional,uniform_prop_7,weak,250,200,3.921728,,
F11,proportional,uniform_prop_7,weak,250,200,3.9217280000000008,,
F11,proportional,uniform_prop_7,weak,250,200,3.9217280000000008,,
F11,proportional,uniform_prop_7,average,250,200,4.2811520000000005,49.0,9800.0
F11,proportional,uniform_prop_7,average,250,200,4.640576,96.0,19200.0
F11,proportional,uniform_prop_7,average,250,200,4.2811520000000005,44.0,8800.0
F11,proportional,uniform_prop_7,average,250,200,4.00096,178.0,35600.0
F11,proportional,uniform_prop_7,average,250,200,4.00096,73.0,14600.0
F11,proportional,uniform_prop_7,strong,250,200,4.2811520000000005,23.0,4600.0
F11,proportional,uniform_prop_7,strong,250,200,4.2811520000000005,15.0,3000.0
F11,proportional,uniform_prop_7,strong,250,200,4.2811520000000005,18.0,3600.0
F11,proportional,uniform_prop_7,strong,250,200,4.2811520000000005,66.0,13200.0
F11,proportional,uniform_prop_7,strong,250,200,4.00096,90.0,18000.0
F11,proportional,uniform_rank_2,weak,250,200,4.00096,22.0,4400.0
F11,proportional,uniform_rank_2,weak,250,200,4.2811520000000005,23.0,4600.0
F11,proportional,uniform_rank_2,weak,250,200,4.2811520000000005,61.0,12200.0
F11,proportional,uniform_rank_2,weak,250,200,4.00096,12.0,2400.0
F11,proportional,uniform_rank_2,weak,250,200,4.00096,12.0,2400.0
F11,proportional,uniform_rank_2,average,250,200,4.2811520000000005,8.0,1600.0
F11,proportional,uniform_rank_2,average,250,200,4.2811520000000005,44.0,8800.0
F11,proportional,uniform_rank_2,average,250,200,4.2811520000000005,21.0,4200.0
F11,proportional,uniform_rank_2,average,250,200,4.2811520000000005,12.0,2400.0
F11,proportional,uniform_rank_2,average,250,200,4.2811520000000005,62.0,12400.0
F11,proportional,uniform_rank_2,strong,250,200,4.00096,86.0,17200.0
F11,proportional,uniform_rank_2,strong,250,200,4.2811520000000005,22.0,4400.0
F11,proportional,uniform_rank_2,strong,250,200,4.2811520000000005,52.0,10400.0
F11,proportional,uniform_rank_2,strong,250,200,4.2811520000000005,17.0,3400.0
F11,proportional,uniform_rank_2,strong,250,200,4.640576,3.0,600.0
F11,proportional,uniform_rank_7,weak,250,200,4.2811520000000005,13.0,2600.0
F11,proportional,uniform_rank_7,weak,250,200,3.9217280000000008,,
F11,proportional,uniform_rank_7,weak,250,200,3.921728,,
F11,proportional,uniform_rank_7,weak,250,200,4.00096,9.0,1800.0
F11,proportional,uniform_rank_7,weak,250,200,4.00096,11.0,2200.0
F11,proportional,uniform_rank_7,average,250,200,4.2811520000000005,16.0,3200.0
F11,proportional,uniform_rank_7,average,250,200,4.00096,25.0,5000.0
F11,proportional,uniform_rank_7,average,250,200,4.2811520000000005,33.0,6600.0
F11,proportional,uniform_rank_7,average,250,200,4.2811520000000005,26.0,5200.0
F11,proportional,uniform_rank_7,average,250,200,4.2811520000000005,26.0,5200.0
F11,proportional,uniform_rank_7,strong,250,200,4.00096,17.0,3400.0
F11,proportional,uniform_rank_7,strong,250,200,4.2811520000000005,9.0,1800.0
F11,proportional,uniform_rank_7,strong,250,200,4.2811520000000005,103.0,20600.0
F11,proportional,uniform_rank_7,strong,250,200,4.2811520000000005,13.0,2600.0
F11,proportional,uniform_rank_7,strong,250,200,4.2811520000000005,37.0,7400.0
F11,proportional,uniform_tour_3,weak,250,200,4.00096,4.0,800.0
F11,proportional,uniform_tour_3,weak,250,200,3.921728,,
F11,proportional,uniform_tour_3,weak,250,200,4.00096,8.0,1600.0
F11,proportional,uniform_tour_3,weak,250,200,3.9217280000000008,,
F11,proportional,uniform_tour_3,weak,250,200,4.00096,10.0,2000.0
F11,proportional,uniform_tour_3,average,250,200,4.2811520000000005,18.0,3600.0
F11,proportional,uniform_tour_3,average,250,200,4.2811520000000005,16.0,3200.0
F11,proportional,uniform_tour_3,average,250,200,4.2811520000000005,6.0,1200.0
F11,proportional,uniform_tour_3,average,250,200,4.2811520000000005,1.0,200.0
F11,proportional,uniform_tour_3,average,250,200,4.00096,4.0,800.0
F11,proportional,uniform_tour_3,strong,250,200,4.2811520000000005,27.0,5400.0
F11,proportional,uniform_tour_3,strong,250,200,4.00096,42.0,8400.0
F11,proportional,uniform_tour_3,strong,250,200,4.2811520000000005,13.0,2600.0
F11,proportional,uniform_tour_3,strong,250,200,4.2811520000000005,62.0,12400.0
F11,proportional,uniform_tour_3,strong,250,200,4.2811520000000005,12.0,2400.0
F11,proportional,uniform_tour_7,weak,250,200,4.00096,5.0,1000.0
F11,proportional,uniform_tour_7,weak,250,200,4.00096,85.0,17000.0
F11,proportional,uniform_tour_7,weak,250,200,4.00096,3.0,600.0
F11,proportional,uniform_tour_7,weak,250,200,4.00096,45.0,9000.0
F11,proportional,uniform_tour_7,weak,250,200,4.00096,137.0,27400.0
F11,proportional,uniform_tour_7,average,250,200,4.2811520000000005,18.0,3600.0
F11,proportional,uniform_tour_7,average,250,200,4.2811520000000005,57.0,11400.0
F11,proportional,uniform_tour_7,average,250,200,4.00096,26.0,5200.0
F11,proportional,uniform_tour_7,average,250,200,4.2811520000000005,9.0,1800.0
F11,proportional,uniform_tour_7,average,250,200,4.360384,8.0,1600.0
F11,proportional,uniform_tour_7,strong,250,200,4.00096,74.0,14800.0
F11,proportional,uniform_tour_7,strong,250,200,4.00096,6.0,1200.0
F11,proportional,uniform_tour_7,strong,250,200,4.00096,84.0,16800.0
F11,proportional,uniform_tour_7,strong,250,200,4.2811520000000005,14.0,2800.0
F11,proportional,uniform_tour_7,strong,250,200,4.2811520000000005,52.0,10400.0
F11,rank,empty,weak,250,200,5.0,5.0,1000.0
F11,rank,empty,weak,250,200,4.2811520000000005,132.0,26400.0
F11,rank,empty,weak,250,200,4.640576,4.0,800.0
F11,rank,empty,weak,250,200,4.640576,10.0,2000.0
F11,rank,empty,weak,250,200,4.640576,12.0,2400.0
F11,rank,empty,average,250,200,4.640576,13.0,2600.0
F11,rank,empty,average,250,200,4.640576,25.0,5000.0
F11,rank,empty,average,250,200,4.640576,7.0,1400.0
F11,rank,empty,average,250,200,4.640576,19.0,3800.0
F11,rank,empty,average,250,200,4.640576,25.0,5000.0
F11,rank,empty,strong,250,200,4.00096,15.0,3000.0
F11,rank,empty,strong,250,200,4.2811520000000005,43.0,8600.0
F11,rank,empty,strong,250,200,4.2811520000000005,55.0,11000.0
F11,rank,empty,strong,250,200,4.2811520000000005,30.0,6000.0
F11,rank,empty,strong,250,200,4.00096,2.0,400.0
F11,rank,one_point,weak,250,200,5.0,4.0,800.0
F11,rank,one_point,weak,250,200,4.640576,7.0,1400.0
F11,rank,one_point,weak,250,200,5.0,4.0,800.0
F11,rank,one_point,weak,250,200,5.0,10.0,2000.0
F11,rank,one_point,weak,250,200,5.0,6.0,1200.0
F11,rank,one_point,average,250,200,5.0,16.0,3200.0
F11,rank,one_point,average,250,200,5.0,12.0,2400.0
F11,rank,one_point,average,250,200,5.0,3.0,600.0
F11,rank,one_point,average,250,200,5.0,14.0,2800.0
F11,rank,one_point,average,250,200,5.0,5.0,1000.0
F11,rank,one_point,strong,250,200,4.2811520000000005,7.0,1400.0
F11,rank,one_point,strong,250,200,4.2811520000000005,18.0,3600.0
F11,rank,one_point,strong,250,200,4.2811520000000005,32.0,6400.0
F11,rank,one_point,strong,250,200,4.2811520000000005,6.0,1200.0
F11,rank,one_point,strong,250,200,4.2811520000000005,32.0,6400.0
F11,rank,two_point,weak,250,200,5.0,2.0,400.0
F11,rank,two_point,weak,250,200,5.0,2.0,400.0
F11,rank,two_point,weak,250,200,5.0,7.0,1400.0
F11,rank,two_point,weak,250,200,5.0,6.0,1200.0
F11,rank,two_point,weak,250,200,5.0,8.0,1600.0
F11,rank,two_point,average,250,200,5.0,2.0,400.0
F11,rank,two_point,average,250,200,5.0,7.0,1400.0
F11,rank,two_point,average,250,200,4.640576,20.0,4000.0
F11,rank,two_point,average,250,200,4.640576,5.0,1000.0
F11,rank,two_point,average,250,200,4.640576,1.0,200.0
F11,rank,two_point,strong,250,200,4.2811520000000005,5.0,1000.0
F11,rank,two_point,strong,250,200,4.2811520000000005,19.0,3800.0
F11,rank,two_point,strong,250,200,4.2811520000000005,37.0,7400.0
F11,rank,two_point,strong,250,200,4.00096,5.0,1000.0
F11,rank,two_point,strong,250,200,4.00096,50.0,10000.0
F11,rank,uniform_2,weak,250,200,3.9217280000000008,,
F11,rank,uniform_2,weak,250,200,3.921728,,
F11,rank,uniform_2,weak,250,200,4.00096,26.0,5200.0
F11,rank,uniform_2,weak,250,200,3.9217280000000008,,
F11,rank,uniform_2,weak,250,200,3.921728,,
F11,rank,uniform_2,average,250,200,4.00096,45.0,9000.0
F11,rank,uniform_2,average,250,200,3.9217280000000008,,
F11,rank,uniform_2,average,250,200,4.2811520000000005,13.0,2600.0
F11,rank,uniform_2,average,250,200,4.00096,46.0,9200.0
F11,rank,uniform_2,average,250,200,4.2811520000000005,95.0,19000.0
F11,rank,uniform_2,strong,250,200,4.360384,1.0,200.0
F11,rank,uniform_2,strong,250,200,4.2811520000000005,1.0,200.0
F11,rank,uniform_2,strong,250,200,4.2811520000000005,12.0,2400.0
F11,rank,uniform_2,strong,250,200,4.00096,14.0,2800.0
F11,rank,uniform_2,strong,250,200,4.2811520000000005,30.0,6000.0
F11,rank,uniform_7,weak,250,200,3.9217280000000008,,
F11,rank,uniform_7,weak,250,200,3.921728,,
F11,rank,uniform_7,weak,250,200,4.00096,54.0,10800.0
F11,rank,uniform_7,weak,250,200,3.921728,,
F11,rank,uniform_7,weak,250,200,4.00096,24.0,4800.0
F11,rank,uniform_7,average,250,200,4.00096,132.0,26400.0
F11,rank,uniform_7,average,250,200,4.2811520000000005,7.0,1400.0
F11,rank,uniform_7,average,250,200,4.2811520000000005,39.0,7800.0
F11,rank,uniform_7,average,250,200,4.2811520000000005,27.0,5400.0
F11,rank,uniform_7,average,250,200,4.00096,167.0,33400.0
F11,rank,uniform_7,strong,250,200,4.2811520000000005,24.0,4800.0
F11,rank,uniform_7,strong,250,200,4.2811520000000005,15.0,3000.0
F11,rank,uniform_7,strong,250,200,4.2811520000000005,8.0,1600.0
F11,rank,uniform_7,strong,250,200,4.2811520000000005,123.0,24600.0
F11,rank,uniform_7,strong,250,200,4.2811520000000005,5.0,1000.0
F11,rank,uniform_prop_2,weak,250,200,3.9217280000000008,,
F11,rank,uniform_prop_2,weak,250,200,3.921728,,
F11,rank,uniform_prop_2,weak,250,200,4.00096,14.0,2800.0
F11,rank,uniform_prop_2,weak,250,200,4.00096,13.0,2600.0
F11,rank,uniform_prop_2,weak,250,200,3.9217280000000008,,
F11,rank,uniform_prop_2,average,250,200,4.2811520000000005,13.0,2600.0
F11,rank,uniform_prop_2,average,250,200,4.00096,64.0,12800.0
F11,rank,uniform_prop_2,average,250,200,4.2811520000000005,40.0,8000.0
F11,rank,uniform_prop_2,average,250,200,4.2811520000000005,21.0,4200.0
F11,rank,uniform_prop_2,average,250,200,4.2811520000000005,36.0,7200.0
F11,rank,uniform_prop_2,strong,250,200,4.2811520000000005,9.0,1800.0
F11,rank,uniform_prop_2,strong,250,200,4.2811520000000005,13.0,2600.0
F11,rank,uniform_prop_2,strong,250,200,4.2811520000000005,105.0,21000.0
F11,rank,uniform_prop_2,strong,250,200,4.2811520000000005,29.0,5800.0
F11,rank,uniform_prop_2,strong,250,200,4.2811520000000005,58.0,11600.0
F11,rank,uniform_prop_7,weak,250,200,3.6415360000000003,,
F11,rank,uniform_prop_7,weak,250,200,4.00096,3.0,600.0
F11,rank,uniform_prop_7,weak,250,200,4.640576,17.0,3400.0
F11,rank,uniform_prop_7,weak,250,200,3.921728,,
F11,rank,uniform_prop_7,weak,250,200,3.921728,,
F11,rank,uniform_prop_7,average,250,200,4.2811520000000005,7.0,1400.0
F11,rank,uniform_prop_7,average,250,200,4.2811520000000005,12.0,2400.0
F11,rank,uniform_prop_7,average,250,200,4.00096,87.0,17400.0
F11,rank,uniform_prop_7,average,250,200,4.2811520000000005,54.0,10800.0
F11,rank,uniform_prop_7,average,250,200,4.00096,129.0,25800.0
F11,rank,uniform_prop_7,strong,250,200,4.2811520000000005,76.0,15200.0
F11,rank,uniform_prop_7,strong,250,200,4.2811520000000005,56.0,11200.0
F11,rank,uniform_prop_7,strong,250,200,4.2811520000000005,17.0,3400.0
F11,rank,uniform_prop_7,strong,250,200,4.640576,7.0,1400.0
F11,rank,uniform_prop_7,strong,250,200,4.2811520000000005,56.0,11200.0
F11,rank,uniform_rank_2,weak,250,200,4.00096,3.0,600.0
F11,rank,uniform_rank_2,weak,250,200,3.9217280000000008,,
F11,rank,uniform_rank_2,weak,250,200,4.2811520000000005,4.0,800.0
F11,rank,uniform_rank_2,weak,250,200,3.9217280000000008,,
F11,rank,uniform_rank_2,weak,250,200,4.2811520000000005,42.0,8400.0
F11,rank,uniform_rank_2,average,250,200,4.640576,98.0,19600.0
F11,rank,uniform_rank_2,average,250,200,4.2811520000000005,87.0,17400.0
F11,rank,uniform_rank_2,average,250,200,4.00096,72.0,14400.0
F11,rank,uniform_rank_2,average,250,200,4.00096,1.0,200.0
F11,rank,uniform_rank_2,average,250,200,4.2811520000000005,61.0,12200.0
F11,rank,uniform_rank_2,strong,250,200,4.00096,7.0,1400.0
F11,rank,uniform_rank_2,strong,250,200,4.2811520000000005,10.0,2000.0
F11,rank,uniform_rank_2,strong,250,200,4.2811520000000005,59.0,11800.0
F11,rank,uniform_rank_2,strong,250,200,4.2811520000000005,9.0,1800.0
F11,rank,uniform_rank_2,strong,250,200,4.00096,24.0,4800.0
F11,rank,uniform_rank_7,weak,250,200,3.921728,,
F11,rank,uniform_rank_7,weak,250,200,3.921728,,
F11,rank,uniform_rank_7,weak,250,200,3.9217280000000008,,
F11,rank,uniform_rank_7,weak,250,200,3.921728,,
F11,rank,uniform_rank_7,weak,250,200,3.9217280000000008,,
F11,rank,uniform_rank_7,average,250,200,4.2811520000000005,18.0,3600.0
F11,rank,uniform_rank_7,average,250,200,4.2811520000000005,10.0,2000.0
F11,rank,uniform_rank_7,average,250,200,4.2811520000000005,23.0,4600.0
F11,rank,uniform_rank_7,average,250,200,4.2811520000000005,25.0,5000.0
F11,rank,uniform_rank_7,average,250,200,4.00096,130.0,26000.0
F11,rank,uniform_rank_7,strong,250,200,4.00096,2.0,400.0
F11,rank,uniform_rank_7,strong,250,200,4.00096,5.0,1000.0
F11,rank,uniform_rank_7,strong,250,200,4.360384,7.0,1400.0
F11,rank,uniform_rank_7,strong,250,200,4.00096,43.0,8600.0
F11,rank,uniform_rank_7,strong,250,200,4.360384,1.0,200.0
F11,rank,uniform_tour_3,weak,250,200,4.00096,3.0,600.0
F11,rank,uniform_tour_3,weak,250,200,3.6415360000000003,,
F11,rank,uniform_tour_3,weak,250,200,3.921728,,
F11,rank,uniform_tour_3,weak,250,200,4.00096,8.0,1600.0
F11,rank,uniform_tour_3,weak,250,200,3.9217280000000008,,
F11,rank,uniform_tour_3,average,250,200,4.2811520000000005,3.0,600.0
F11,rank,uniform_tour_3,average,250,200,4.00096,115.0,23000.0
F11,rank,uniform_tour_3,average,250,200,4.00096,37.0,7400.0
F11,rank,uniform_tour_3,average,250,200,3.9217280000000008,,
F11,rank,uniform_tour_3,average,250,200,4.360384,12.0,2400.0
F11,rank,uniform_tour_3,strong,250,200,4.2811520000000005,49.0,9800.0
F11,rank,uniform_tour_3,strong,250,200,4.00096,34.0,6800.0
F11,rank,uniform_tour_3,strong,250,200,4.2811520000000005,77.0,15400.0
F11,rank,uniform_tour_3,strong,250,200,4.00096,120.0,24000.0
F11,rank,uniform_tour_3,strong,250,200,4.2811520000000005,21.0,4200.0
F11,rank,uniform_tour_7,weak,250,200,4.2811520000000005,1.0,200.0
F11,rank,uniform_tour_7,weak,250,200,4.00096,1.0,200.0
F11,rank,uniform_tour_7,weak,250,200,3.9217280000000008,,
F11,rank,uniform_tour_7,weak,250,200,3.921728,,
F11,rank,uniform_tour_7,weak,250,200,3.9217280000000008,,
F11,rank,uniform_tour_7,average,250,200,4.2811520000000005,115.0,23000.0
F11,rank,uniform_tour_7,average,250,200,4.2811520000000005,49.0,9800.0
F11,rank,uniform_tour_7,average,250,200,4.2811520000000005,9.0,1800.0
F11,rank,uniform_tour_7,average,250,200,4.00096,200.0,40000.0
F11,rank,uniform_tour_7,average,250,200,4.00096,58.0,11600.0
F11,rank,uniform_tour_7,strong,250,200,4.2811520000000005,71.0,14200.0
F11,rank,uniform_tour_7,strong,250,200,4.00096,17.0,3400.0
F11,rank,uniform_tour_7,strong,250,200,4.2811520000000005,99.0,19800.0
F11,rank,uniform_tour_7,strong,250,200,4.2811520000000005,17.0,3400.0
F11,rank,uniform_tour_7,strong,250,200,4.2811520000000005,28.0,5600.0
F11,tournament_3,empty,weak,250,200,3.9217280000000008,,
F11,tournament_3,empty,weak,250,200,3.921728,,
F11,tournament_3,empty,weak,250,200,3.9217280000000008,,
F11,tournament_3,empty,weak,250,200,4.2811520000000005,84.0,16800.0
F11,tournament_3,empty,weak,250,200,4.2811520000000005,180.0,36000.0
F11,tournament_3,empty,average,250,200,5.0,6.0,1200.0
F11,tournament_3,empty,average,250,200,5.0,13.0,2600.0
F11,tournament_3,empty,average,250,200,5.0,8.0,1600.0
F11,tournament_3,empty,average,250,200,5.0,1.0,200.0
F11,tournament_3,empty,average,250,200,5.0,9.0,1800.0
F11,tournament_3,empty,strong,250,200,4.360384,25.0,5000.0
F11,tournament_3,empty,strong,250,200,4.360384,16.0,3200.0
F11,tournament_3,empty,strong,250,200,4.360384,16.0,3200.0
F11,tournament_3,empty,strong,250,200,4.2811520000000005,11.0,2200.0
F11,tournament_3,empty,strong,250,200,4.2811520000000005,26.0,5200.0
F11,tournament_3,one_point,weak,250,200,5.0,4.0,800.0
F11,tournament_3,one_point,weak,250,200,5.0,5.0,1000.0
F11,tournament_3,one_point,weak,250,200,5.0,4.0,800.0
F11,tournament_3,one_point,weak,250,200,5.0,4.0,800.0
F11,tournament_3,one_point,weak,250,200,5.0,4.0,800.0
F11,tournament_3,one_point,average,250,200,5.0,3.0,600.0
F11,tournament_3,one_point,average,250,200,5.0,6.0,1200.0
F11,tournament_3,one_point,average,250,200,5.0,4.0,800.0
F11,tournament_3,one_point,average,250,200,5.0,3.0,600.0
F11,tournament_3,one_point,average,250,200,5.0,3.0,600.0
F11,tournament_3,one_point,strong,250,200,4.360384,1.0,200.0
F11,tournament_3,one_point,strong,250,200,4.2811520000000005,1.0,200.0
F11,tournament_3,one_point,strong,250,200,4.640576,2.0,400.0
F11,tournament_3,one_point,strong,250,200,4.2811520000000005,14.0,2800.0
F11,tournament_3,one_point,strong,250,200,4.360384,3.0,600.0
F11,tournament_3,two_point,weak,250,200,5.0,2.0,400.0
F11,tournament_3,two_point,weak,250,200,5.0,3.0,600.0
F11,tournament_3,two_point,weak,250,200,5.0,5.0,1000.0
F11,tournament_3,two_point,weak,250,200,5.0,4.0,800.0
F11,tournament_3,two_point,weak,250,200,5.0,4.0,800.0
F11,tournament_3,two_point,average,250,200,5.0,8.0,1600.0
F11,tournament_3,two_point,average,250,200,5.0,7.0,1400.0
F11,tournament_3,two_point,average,250,200,5.0,3.0,600.0
F11,tournament_3,two_point,average,250,200,5.0,4.0,800.0
F11,tournament_3,two_point,average,250,200,5.0,4.0,800.0
F11,tournament_3,two_point,strong,250,200,4.2811520000000005,14.0,2800.0
F11,tournament_3,two_point,strong,250,200,4.2811520000000005,15.0,3000.0
F11,tournament_3,two_point,strong,250,200,4.640576,33.0,6600.0
F11,tournament_3,two_point,strong,250,200,4.640576,8.0,1600.0
F11,tournament_3,two_point,strong,250,200,4.640576,20.0,4000.0
F11,tournament_3,uniform_2,weak,250,200,3.6415360000000003,,
F11,tournament_3,uniform_2,weak,250,200,4.2811520000000005,21.0,4200.0
F11,tournament_3,uniform_2,weak,250,200,3.921728,,
F11,tournament_3,uniform_2,weak,250,200,3.921728,,
F11,tournament_3,uniform_2,weak,250,200,3.921728,,
F11,tournament_3,uniform_2,average,250,200,4.00096,184.0,36800.0
F11,tournament_3,uniform_2,average,250,200,4.2811520000000005,86.0,17200.0
F11,tournament_3,uniform_2,average,250,200,4.00096,34.0,6800.0
F11,tournament_3,uniform_2,average,250,200,4.640576,45.0,9000.0
F11,tournament_3,uniform_2,average,250,200,4.2811520000000005,38.0,7600.0
F11,tournament_3,uniform_2,strong,250,200,4.2811520000000005,74.0,14800.0
F11,tournament_3,uniform_2,strong,250,200,4.00096,1.0,200.0
F11,tournament_3,uniform_2,strong,250,200,4.00096,69.0,13800.0
F11,tournament_3,uniform_2,strong,250,200,4.00096,37.0,7400.0
F11,tournament_3,uniform_2,strong,250,200,4.00096,14.0,2800.0
F11,tournament_3,uniform_7,weak,250,200,3.9217280000000008,,
F11,tournament_3,uniform_7,weak,250,200,3.6415360000000003,,
F11,tournament_3,uniform_7,weak,250,200,3.6415360000000003,,
F11,tournament_3,uniform_7,weak,250,200,3.9217280000000008,,
F11,tournament_3,uniform_7,weak,250,200,3.6415360000000003,,
F11,tournament_3,uniform_7,average,250,200,4.2811520000000005,71.0,14200.0
F11,tournament_3,uniform_7,average,250,200,4.00096,9.0,1800.0
F11,tournament_3,uniform_7,average,250,200,4.640576,39.0,7800.0
F11,tournament_3,uniform_7,average,250,200,4.360384,5.0,1000.0
F11,tournament_3,uniform_7,average,250,200,3.9217280000000008,,
F11,tournament_3,uniform_7,strong,250,200,4.2811520000000005,45.0,9000.0
F11,tournament_3,uniform_7,strong,250,200,4.00096,198.0,39600.0
F11,tournament_3,uniform_7,strong,250,200,4.360384,3.0,600.0
F11,tournament_3,uniform_7,strong,250,200,4.00096,23.0,4600.0
F11,tournament_3,uniform_7,strong,250,200,4.2811520000000005,34.0,6800.0
F11,tournament_3,uniform_prop_2,weak,250,200,4.2811520000000005,19.0,3800.0
F11,tournament_3,uniform_prop_2,weak,250,200,4.2811520000000005,2.0,400.0
F11,tournament_3,uniform_prop_2,weak,250,200,3.9217280000000008,,
F11,tournament_3,uniform_prop_2,weak,250,200,4.2811520000000005,10.0,2000.0
F11,tournament_3,uniform_prop_2,weak,250,200,3.921728,,
F11,tournament_3,uniform_prop_2,average,250,200,4.640576,9.0,1800.0
F11,tournament_3,uniform_prop_2,average,250,200,4.2811520000000005,17.0,3400.0
F11,tournament_3,uniform_prop_2,average,250,200,4.2811520000000005,18.0,3600.0
F11,tournament_3,uniform_prop_2,average,250,200,4.360384,27.0,5400.0
F11,tournament_3,uniform_prop_2,average,250,200,4.2811520000000005,97.0,19400.0
F11,tournament_3,uniform_prop_2,strong,250,200,4.2811520000000005,48.0,9600.0
F11,tournament_3,uniform_prop_2,strong,250,200,4.640576,10.0,2000.0
F11,tournament_3,uniform_prop_2,strong,250,200,4.2811520000000005,20.0,4000.0
F11,tournament_3,uniform_prop_2,strong,250,200,4.2811520000000005,16.0,3200.0
F11,tournament_3,uniform_prop_2,strong,250,200,4.2811520000000005,10.0,2000.0
F11,tournament_3,uniform_prop_7,weak,250,200,3.6415360000000003,,
F11,tournament_3,uniform_prop_7,weak,250,200,4.00096,3.0,600.0
F11,tournament_3,uniform_prop_7,weak,250,200,3.6415360000000003,,
F11,tournament_3,uniform_prop_7,weak,250,200,4.00096,5.0,1000.0
F11,tournament_3,uniform_prop_7,weak,250,200,4.00096,19.0,3800.0
F11,tournament_3,uniform_prop_7,average,250,200,4.2811520000000005,6.0,1200.0
F11,tournament_3,uniform_prop_7,average,250,200,4.00096,171.0,34200.0
F11,tournament_3,uniform_prop_7,average,250,200,4.00096,83.0,16600.0
F11,tournament_3,uniform_prop_7,average,250,200,4.2811520000000005,26.0,5200.0
F11,tournament_3,uniform_prop_7,average,250,200,4.2811520000000005,5.0,1000.0
F11,tournament_3,uniform_prop_7,strong,250,200,4.360384,3.0,600.0
F11,tournament_3,uniform_prop_7,strong,250,200,4.2811520000000005,13.0,2600.0
F11,tournament_3,uniform_prop_7,strong,250,200,4.2811520000000005,79.0,15800.0
F11,tournament_3,uniform_prop_7,strong,250,200,4.2811520000000005,41.0,8200.0
F11,tournament_3,uniform_prop_7,strong,250,200,4.2811520000000005,16.0,3200.0
F11,tournament_3,uniform_rank_2,weak,250,200,4.00096,14.0,2800.0
F11,tournament_3,uniform_rank_2,weak,250,200,4.2811520000000005,17.0,3400.0
F11,tournament_3,uniform_rank_2,weak,250,200,4.2811520000000005,43.0,8600.0
F11,tournament_3,uniform_rank_2,weak,250,200,4.360384,21.0,4200.0
F11,tournament_3,uniform_rank_2,weak,250,200,4.2811520000000005,42.0,8400.0
F11,tournament_3,uniform_rank_2,average,250,200,4.360384,2.0,400.0
